Path,Verified,Publisher,Company,Description,Product,MD5,SHA256,group_count
c:\windows\system32\drivers\adp80xx.sys,Signed,Microsoft Windows,PMC-Sierra,PMC-Sierra Storport  Driver For SPC8x6G SAS/SATA controller,PMC-Sierra HBA Controller,7C1FDF1B48298CBA7CE4BDD4978951AD,80F4D536E1231B30E836F72ADC8814AE6AA9FEC573FB5F3F965FAC8ABCCAF0F8,1
c:\windows\system32\drivers\afd.sys,Signed,Microsoft Windows,Microsoft Corporation,Ancillary Function Driver for WinSock,Microsoft® Windows® Operating System,239268BAB58EAE9A3FF4E08334C00451,13F927730DF9BAEDB3A7AB6F7238270A20E4CDEB3D5324A1C471DF2209F3D239,1
c:\windows\system32\drivers\agilevpn.sys,Signed,Microsoft Windows,Microsoft Corporation,RAS Agile Vpn Miniport Call Manager,Microsoft® Windows® Operating System,55FE43112F61836D0581D615C72AA113,35665E09BD74BD078A0BC49BF98102B5F3679A3FA2AC25FB629D448652D9938F,1
c:\windows\system32\drivers\ahcache.sys,Signed,Microsoft Windows,Microsoft Corporation,Application Compatibility Cache,Microsoft® Windows® Operating System,8E8E34B7BA059050EED827410D0697A2,85B6684709F24729A6497563812A90A54068AC2DD9EEA03037CB1EEF5C85AAA9,1
c:\windows\system32\drivers\amdk8.sys,Signed,Microsoft Windows,Microsoft Corporation,Processor Device Driver,Microsoft® Windows® Operating System,7589DE749DB6F71A68489DCE04158729,5F35EDD50737985595C9D6703237CA2ADE49AA5443331020899698EB5114A0FB,1
c:\windows\system32\drivers\amdppm.sys,Signed,Microsoft Windows,Microsoft Corporation,Processor Device Driver,Microsoft® Windows® Operating System,B46D2D89AFF8A9490FA8C98C7A5616E3,BE0765B5423B690E0F097FECD9717FAA95BFDFFDC6CF1B93DE5A19A1B7797879,1
c:\windows\system32\drivers\amdsata.sys,Signed,Microsoft Windows,Advanced Micro Devices,AHCI 1.3 Device Driver,AHCI 1.3 Device Driver,D2BF2F94A47D332814910FD47C6BBCD2,FE273D77D119D958676E1197D9EA7B008E3B05C6192B1962A81D4223ED204C35,1
c:\windows\system32\drivers\amdsbs.sys,Signed,Microsoft Windows,AMD Technologies Inc.,AMD Technology AHCI Compatible Controller Driver for Windows - AMD64 platform,AMD Technology AHCI Compatible Controller,A8E04943C7BBA7219AA50400272C3C6E,794C0BD12DF0392654E9A37AE4A24B5BE2D83F1F24F74DD48A1A0BF3AB8B1FF8,1
c:\windows\system32\drivers\amdxata.sys,Signed,Microsoft Windows,Advanced Micro Devices,Storage Filter Driver,Storage Filter Driver,CEA5F4F27CFC08E3A44D576811B35F50,89DF64B81BD109BAABAE93A4603C1617241219F38DDAF325EFE6BD35FF6FD717,1
c:\windows\system32\drivers\appid.sys,Signed,Microsoft Windows,Microsoft Corporation,AppID Driver,Microsoft® Windows® Operating System,04951A9A937CBE28A2D3FEEA360B6D1F,D8AAF000BE4FE4B203DC2EB2A64F780A542E5238CE3F9952FD03277379B11529,1
c:\windows\system32\drivers\arcsas.sys,Signed,Microsoft Windows,"PMC-Sierra, Inc.",Adaptec SAS RAID WS03 Driver,Adaptec RAID Controller,65045784366F7EC5FB4E71BCF923187B,53C215C64FF12E44B097F7CB88E8482438CE0ACBD3C68D8FD38BA0D0D8747FAA,1
c:\windows\system32\drivers\asyncmac.sys,Signed,Microsoft Windows,Microsoft Corporation,MS Remote Access serial network driver,Microsoft® Windows® Operating System,3DB7721F06BC2FEDB25029EA23AB27DA,221861148C66FE53E4D6EE49C6E656479AB5804A2D348A280A1CD8093E8AB788,1
c:\windows\system32\drivers\atapi.sys,Signed,Microsoft Windows,Microsoft Corporation,ATAPI IDE Miniport Driver,Microsoft® Windows® Operating System,74B14192CF79A72F7536B27CB8814FBD,0CF6BBB63FFE0C12777664D80B2797923844C8392D0FD81D7962EE5EE2C3C3D9,1
c:\windows\system32\drivers\ataport.sys,Signed,Microsoft Windows,Microsoft Corporation,ATAPI Driver Extension,Microsoft® Windows® Operating System,38E1F4E0148A24C65D215F14D57B0711,914ABDBA257B7E5919670F167506CBD5FA7686B8994C0F3D8A4BE9A1DB9640DF,1
c:\windows\system32\drivers\battc.sys,Signed,Microsoft Windows,Microsoft Corporation,Battery Class Driver,Microsoft® Windows® Operating System,99387C515F80270F097F6DD9B5315649,01DBF3B69DCA897AD45271DF0DF96F3503274881800DAD36AB37FCE97167C6E5,1
c:\windows\system32\drivers\beep.sys,Signed,Microsoft Windows,Microsoft Corporation,BEEP Driver,Microsoft® Windows® Operating System,EC19013E4CF87609534165DF897274D6,8ED45537CF2D58D759A587CCBFDADD5580C7447B0C3B172CF19ECC7585E073FC,1
c:\windows\system32\drivers\bfadfcoei.sys,Signed,Microsoft Windows,"Brocade Communications Systems, Inc.",Brocade FC/FCoE HBA Stor Miniport Driver,Brocade FC/FCoE HBA Stor Miniport Driver,20B24A515209EEA9D0500A8E3F17F206,E7E4FFF1304AFF538174C5FCFC12F507E6A6D578A1755850CE5F5A650B1D2685,1
c:\windows\system32\drivers\bfadi.sys,Signed,Microsoft Windows,"Brocade Communications Systems, Inc.",Brocade FC/FCoE HBA Stor Miniport Driver,Brocade FC/FCoE HBA Stor Miniport Driver,32DB84719E8EA5ED8AE54E79F19782FD,57F0B6AD2BD50CF963C6EA6EB095BE91595C23B4C17929C157E984FF6C357BCE,1
c:\windows\system32\drivers\bnxcd.sys,Signed,Microsoft Windows,Broadcom Corporation,Broadcom NetXtreme Unified Crash Dump (x64),Broadcom NetXtreme,F64D4955ED9B8EF860923DCFA99D632D,021774BA7E915531EB3E9F5B06586F05D60A91893EAF896776C80E6FCC63A7B5,1
c:\windows\system32\drivers\bnxfcd.sys,Signed,Microsoft Windows,Broadcom Corporation,Broadcom NetXtreme FCoE Crash Dump (x64),Broadcom NetXtreme,6A97DAA9B6BF278466E69B5E1F62D946,D58309B74A85C68E5BCE5A9B088F1073CBD5BD26B354419D504A729035D6DD30,1
c:\windows\system32\drivers\bowser.sys,Signed,Microsoft Windows,Microsoft Corporation,NT Lan Manager Datagram Receiver Driver,Microsoft® Windows® Operating System,6B4FFFDDC618FCF64473CAA86E305697,29EA66071D5822920F5C50533673ADAB5204F8B25C11027AD27450D881F1142D,1
c:\windows\system32\drivers\bridge.sys,Signed,Microsoft Windows,Microsoft Corporation,MAC Bridge Driver,Microsoft® Windows® Operating System,4E888019078AC363076A5433E89AA4F8,3DEBDA290230B3E83F956C902C960E39463B7EFE86439199521356762769FD91,1
c:\windows\system32\drivers\bxfcoe.sys,Signed,Microsoft Windows,Broadcom Corporation,FCoE offload x64 FREE,Broadcom FCoE offload driver,C392AECC53F60801FAB32407A7F4C57B,A7CFB09B9B59E3F3328BCEB3263E862FF57143783FCA11D0C74D72BBECA052D7,1
c:\windows\system32\drivers\bxois.sys,Signed,Microsoft Windows,Broadcom Corporation,iSCSI offload x64 FREE,Broadcom iSCSI offload driver,4DFA44593FAFB909D261898461D6ECAD,C502EA1BD3F911D4B52D572247D0784C5B1DC3033DED35C423C1843E635370F0,1
c:\windows\system32\drivers\bxvbda.sys,Signed,Microsoft Windows,Broadcom Corporation,Broadcom NetXtreme II GigE VBD,Broadcom NetXtreme II GigE,A4A73F631FE2AA2826FBE4A399B04DEF,973AACE8DC8DA669D0DF20F17EFDEEABB90AA046AC980948D16A62D39A606A79,1
c:\windows\system32\drivers\cdfs.sys,Signed,Microsoft Windows,Microsoft Corporation,CD-ROM File System Driver,Microsoft® Windows® Operating System,2FA6510E33F7DEFEC03658B74101A9B9,61C8C8E3F09B427711464C974EE22E1E01C48E10DB54A4EC9901F482FC36C978,1
c:\windows\system32\drivers\cdrom.sys,Signed,Microsoft Windows,Microsoft Corporation,SCSI CD-ROM Driver,Microsoft® Windows® Operating System,C6796EA22B513E3457514D92DCDB1A3D,2B893F3950C6B913B934C2089B69F3B0B77F229AE1820907E598455CBB78139C,1
c:\windows\system32\drivers\cht4vx64.sys,Signed,Microsoft Windows,Chelsio Communications,Virtual Bus Driver for Chelsio ® T4 Chipset,Chelsio Communications 10Gb Unified Network I/O Controller,79E002FB10B0451609FE2EFBD4DED31C,A44B6FEAE679E19C2D7EF06B27E060875153F1AB6A10C6CE8280881A97132E3A,1
c:\windows\system32\drivers\clfs.sys,Signed,Microsoft Windows,Microsoft Corporation,Common Log File System Driver,Microsoft® Windows® Operating System,7F006813C2AFE622C13D7AF94F56CD07,9F4AEEE19B44F4117BE036F1475CE2E91ED740EB7D8D38364F9724517F777482,1
c:\windows\system32\drivers\cng.sys,Signed,Microsoft Windows,Microsoft Corporation,"Kernel Cryptography, Next Generation",Microsoft® Windows® Operating System,9F8A99F7CAA41EDD607622DB3F3F3124,614733EB55ACF8C6356DF7DC17A3559155E5C394E669D033ED6F02603C66E890,1
c:\windows\system32\drivers\condrv.sys,Signed,Microsoft Windows,Microsoft Corporation,Console Driver,Microsoft® Windows® Operating System,A1FF7DFBFBE164CF92603C651D304DD2,470ACE5A75E64FC62C950037201199857E974803625DC73BEDBCF6FA4DDD496C,1
c:\windows\system32\drivers\crashdmp.sys,Signed,Microsoft Windows,Microsoft Corporation,Crash Dump Driver,Microsoft® Windows® Operating System,FA47B0AA255B7CF4519E995C6404AE22,F7B315B96E27D1CA00FDB181646B4DF10A0B5AAA7D407AAECAABD7C2348D339F,1
c:\windows\system32\drivers\dfs.sys,Signed,Microsoft Windows,Microsoft Corporation,DFS Namespace Server Filter Driver,Microsoft® Windows® Operating System,E87CF47F1277D1BFE87EBF6340E5F184,D54781BF0222C06F537440E6B5CFF14FC36E068E6A56BE73FE1BE8C45AD167F3,1
c:\windows\system32\drivers\dfsc.sys,Signed,Microsoft Windows,Microsoft Corporation,DFS Namespace Client Driver,Microsoft® Windows® Operating System,414686EF104910BA41DF66E83BDCD495,8AF5C8F5265D7D973DB7F456289DB0FF952E421DACAAFA0ED11324E063990835,1
c:\windows\system32\drivers\dfsrro.sys,Signed,Microsoft Windows,Microsoft Corporation,DFSR Readonly Filter,Microsoft® Windows® Operating System,CF9CE0ABED27B08BC85957698C19450D,9DE737DC90B2CEEA85C51C1D706A30485B7C23D5DC82C223BE5C3F27A7531FCD,1
c:\windows\system32\drivers\disk.sys,Signed,Microsoft Windows,Microsoft Corporation,PnP Disk Driver,Microsoft® Windows® Operating System,4D40C9B33F738797CF50E77CB7C53E85,7BA341342A47DEB15B51971C97A5237ACD8BDAD9033F63DF0000892BE43F8E13,1
c:\windows\system32\drivers\dmvsc.sys,Signed,Microsoft Windows,Microsoft Corporation,Dynamic Memory,Microsoft® Windows® Operating System,EB70A894708D1BC176AFD690FF06085F,0DD2A97F5E1B38D1F7C0D44E50F09EA222B18B3B074CC9C8CD25A7526CB1A112,1
c:\windows\system32\drivers\drmk.sys,Signed,Microsoft Windows,Microsoft Corporation,Microsoft Trusted Audio Drivers,Microsoft® Windows® Operating System,3103BBAB41F0C75BE6FA302439C9B9D6,CC0D62B5B5A0E6193B27CA7E3BCDD3E5FFB5F1EFDA97CE1EB76FCA7D1B159FEF,1
c:\windows\system32\drivers\drmkaud.sys,Signed,Microsoft Windows,Microsoft Corporation,Microsoft Trusted Audio Drivers,Microsoft® Windows® Operating System,DDC11A202207C0400CBE07315B8FDE5E,3ED0CA3A714582D92001BA3BFF78BE082F4DC8021298D5A2632F3B2B0A1C09DC,1
c:\windows\system32\drivers\dumpsd.sys,Signed,Microsoft Windows,Microsoft Corporation,SD Crashdump Port Driver,Microsoft® Windows® Operating System,02836172141D3AFA35B07679E253E503,49359F88FA7EEDD4471C4347B6230F34C0185189570BCF01DCD7D990D2299EDD,1
c:\windows\system32\drivers\dxgkrnl.sys,Signed,Microsoft Windows,Microsoft Corporation,DirectX Graphics Kernel,Microsoft® Windows® Operating System,7E06A606CB61B88E0C59E23DD19914F7,FE325FDEC77AE70E66B7AE68D7823A24A30BB694C6B071B969C9E5A7718A76E5,1
c:\windows\system32\drivers\dxgmms1.sys,Signed,Microsoft Windows,Microsoft Corporation,DirectX Graphics MMS,Microsoft® Windows® Operating System,2B8EAAC7AFA61A806601A5316CAC1932,21B761E93F6CBB03CD6938DBD04EE91F4E6728126363A9EEDD94B13E2F8E8C2F,1
c:\windows\system32\drivers\elxfcoe.sys,Signed,Microsoft Windows,Emulex,Emulex Storport Miniport Driver,Emulex WS2K12 Storport Miniport Driver x64,6565326D51C5A3744406D723FC4199B4,F55A650B8F7D9949D6F759162AB5817F8AE25E0BA2165EE032E8F8B3AB914CBA,1
c:\windows\system32\drivers\elxstor.sys,Signed,Microsoft Windows,Emulex,Emulex Storport Miniport Driver,Emulex WS2K12 Storport Miniport Driver x64,3AF30511A5D17890343A0A4313C25D42,98BFFC7B2F0BCF5CBB433621DA6473B18F04C988FE17B4A0DF622CA11BD5E17E,1
c:\windows\system32\drivers\en-US\1394ohci.sys.mui,Signed,Microsoft Windows,Microsoft Corporation,1394 OpenHCI Driver,Microsoft® Windows® Operating System,CCA2D0FF42F019AA8D85BF2FB6E15F41,FA9F32F26F9D9AE8AABB882A395B7774B847F9D5F90E399C84A1B69CC15283CD,1
c:\windows\system32\drivers\en-US\AGP440.sys.mui,Signed,Microsoft Windows,Microsoft Corporation,440 NT AGP Filter,Microsoft® Windows® Operating System,A6B3942C1A97C929F4670B7B63370FF8,856AB9A7D12DCECBC6F3544695D75B1CF60CAEE9AED56D0622EADCCCA03B287D,1
c:\windows\system32\drivers\en-US\GAGP30KX.SYS.mui,Signed,Microsoft Windows,Microsoft Corporation,MS Generic AGPv3.0 Filter for K8/9 Processor Platforms,Microsoft® Windows® Operating System,FAC96A2530D79BBE22C2905A6FEDCF46,DA5DB77F8638295C7903DDD59848C52A27C709AFBF3576B934347ACA4AF7CA64,1
c:\windows\system32\drivers\en-US\HdAudio.sys.mui,Signed,Microsoft Windows,Microsoft Corporation,High Definition Audio Function Driver,Microsoft® Windows® Operating System,747F9203A6DF183606D1CBA3924012FD,1CE319670DFFB92E237F3E43A6D1D628A5F736698607737195D548978ADA8252,1
c:\windows\system32\drivers\en-US\IPMIDrv.sys.mui,Signed,Microsoft Windows,Microsoft Corporation,WMI IPMI DRIVER,Microsoft® Windows® Operating System,CE20CC9255F7A42651AA98EFB37017DB,DDA5759F289E218B2060376BB957C0BD67814CA8316C9115F1E397C469C9AD30,1
c:\windows\system32\drivers\en-US\MTConfig.sys.mui,Signed,Microsoft Windows,Microsoft Corporation,Microsoft Multi-Touch HID Driver,Microsoft® Windows® Operating System,C4634B62A436D99F46284D14188D7AB1,FE8E25ED8D14E3359E97D145DE599C1E6F9159FFAD5F3B7625D4B8DDF6CD3A92,1
c:\windows\system32\drivers\en-US\MsLbfoProvider.sys.mui,Signed,Microsoft Windows,Microsoft Corporation,Microsoft Load Balancing/Failover Provider,Microsoft® Windows® Operating System,EA13D437AE6CAFBFC03119EF83FD763B,A39D82F89473C40A6220576D86269883FDDF4E7D8A76D53FDA19A58EC681C199,1
c:\windows\system32\drivers\en-US\NV_AGP.SYS.mui,Signed,Microsoft Windows,Microsoft Corporation,NForce NT AGP Filter,Microsoft® Windows® Operating System,9A288DB3E2E4DFF9D50848F918A0D205,417D464448B875767D9F2BC2F56D1E3DDDD4A0C4DCCE2C05EB4381793A1BB53E,1
c:\windows\system32\drivers\en-US\NdisImPlatform.sys.mui,Signed,Microsoft Windows,Microsoft Corporation,Microsoft Network Adapter Multiplexor,Microsoft® Windows® Operating System,8C4A2BA8EB99FD7CDF936EB9E696EAE0,CDD3F74F889454A61E69293C39DC821EE7A179F45E2703943A06817C654DA60C,1
c:\windows\system32\drivers\en-US\NdisVirtualBus.sys.mui,Signed,Microsoft Windows,Microsoft Corporation,Microsoft Virtual Network Adapter Enumerator,Microsoft® Windows® Operating System,9CDF5709BBAAB7058D7E25116962B91E,9CD54BE7D536E4D4F8616CA485A7B8A0E01EBB629118F3762954FEAB5C1896A9,1
c:\windows\system32\drivers\en-US\RNDISMP.sys.mui,Signed,Microsoft Windows,Microsoft Corporation,Remote NDIS Miniport,Microsoft® Windows® Operating System,CE456D3022A8963259DC2E247DAB4C1F,E9E8D39DD0C9BADC9DCC52BA9AE6C36F342EED14B9F0EFE886E713C15EF8A47E,1
c:\windows\system32\drivers\en-US\UAGP35.SYS.mui,Signed,Microsoft Windows,Microsoft Corporation,MS AGPv3.5 Filter,Microsoft® Windows® Operating System,F038F9F62D356510CEB7EC7453643599,BEF4079639429ECC8B42091F9080B4A15F723BFB277565DF07EAB1EC2462E160,1
c:\windows\system32\drivers\en-US\UCX01000.SYS.mui,Signed,Microsoft Windows,Microsoft Corporation,USB Controller Extension,Microsoft® Windows® Operating System,5504447B7B5F3ADD660F51C7CAD2C195,4B407A282CE96D7C627C04EE6DF96F6475FDE0A3BBB725DFDAF0BB468F85321C,1
c:\windows\system32\drivers\en-US\ULIAGPKX.SYS.mui,Signed,Microsoft Windows,Microsoft Corporation,ULi AGPv3.0 Filter for K8/9 Processor Platforms,Microsoft® Windows® Operating System,667AF0980B238CE5BE2E8552C7DBCCF4,5E3C260854DD354DED6A7334BFE90A465242AED855AFD4B05A59813D3562CDFB,1
c:\windows\system32\drivers\en-US\USBAUDIO.sys.mui,Signed,Microsoft Windows,Microsoft Corporation,USB Audio Class Driver,Microsoft® Windows® Operating System,F1298FD692F5E9C9EAFBE917E0DC500B,C65A34041BF526E41292B76274EC2D53D3FE62EC1C781344E5C63F2FA331C6B6,1
c:\windows\system32\drivers\en-US\USBHUB3.SYS.mui,Signed,Microsoft Windows,Microsoft Corporation,USB3 HUB Driver,Microsoft® Windows® Operating System,F911CF1E512B09123ED2D8634A4E66FA,8FE629176FEE8F18C46F0F19035C10A84C5F5F00D986C7F0777938A9791C3E74,1
c:\windows\system32\drivers\en-US\USBSTOR.SYS.mui,Signed,Microsoft Windows,Microsoft Corporation,USB Mass Storage Class Driver,Microsoft® Windows® Operating System,8532FAE8E484F5B08318013F1532738D,40CE88E7C3C8DD08CC38475E47FCDCE450BD8D606CB41AB5C8631B9A071C2913,1
c:\windows\system32\drivers\en-US\USBXHCI.SYS.mui,Signed,Microsoft Windows,Microsoft Corporation,USB XHCI Driver,Microsoft® Windows® Operating System,09A5B9D1965B98C60E01DAF6FED40BFA,20AD923AD37056E1BD147A30AFB701751BA01AB1FA5B229670AC47538730F17F,1
c:\windows\system32\drivers\en-US\Vid.sys.mui,Signed,Microsoft Windows,Microsoft Corporation,Microsoft Hyper-V Virtualization Infrastructure Driver,Microsoft® Windows® Operating System,0C3B799952EDF13A5E7980B077D831ED,4F7F3560FC6A127324B88C0C7B40D81BD899C2192E0BA74AFDE73E1031FCE3A5,1
c:\windows\system32\drivers\en-US\acpi.sys.mui,Signed,Microsoft Windows,Microsoft Corporation,ACPI Driver for NT,Microsoft® Windows® Operating System,B5DA56EFD818F1C893E2107EC968CE05,E85360BAAEFF31C1A564C59B2BCAA6BE1189FC411C413DEDEA1466C6CD3BFE74,1
c:\windows\system32\drivers\en-US\afd.sys.mui,Signed,Microsoft Windows,Microsoft Corporation,Ancillary Function Driver for WinSock,Microsoft® Windows® Operating System,3606D04BC7E6E305737BEC91CC8A6D0D,42BD4FAD9EEF7CDD296FF7F20379D11F7C928261817104628F13E4554BAFEFCB,1
c:\windows\system32\drivers\en-US\amdk8.sys.mui,Signed,Microsoft Windows,Microsoft Corporation,Processor Device Driver,Microsoft® Windows® Operating System,3B950A7C26EC075CC10D42826A2A4DF8,39A80724EF54D3C3B44891B0E3249062A61589584805FE04019E6D637E26193E,1
c:\windows\system32\drivers\en-US\amdppm.sys.mui,Signed,Microsoft Windows,Microsoft Corporation,Processor Device Driver,Microsoft® Windows® Operating System,BBF7FD5AB839E2AA43D3B0ED9E39A0D0,B81E57636B89AC50CE4B17B7ABF6FCCAB1D3CFBFCDA0ADB8D6ACAEF6956F6A56,1
c:\windows\system32\drivers\en-US\ataport.sys.mui,Signed,Microsoft Windows,Microsoft Corporation,ATAPI Driver Extension,Microsoft® Windows® Operating System,CD43E5E2C950394ECD31F48E679FD97B,7DC996CDB4680D49447BCB1CA72645F129B957BA2DEFB5928552B3E57CC73551,1
c:\windows\system32\drivers\en-US\battc.sys.mui,Signed,Microsoft Windows,Microsoft Corporation,Battery Class Driver,Microsoft® Windows® Operating System,5FEAB7F5FF9E12200DA263C7C868FDFC,59723E38ACF8FB6D36CA2A0B3F82997425B69FFB84CF61CD1A31FE2E5BDE343D,1
c:\windows\system32\drivers\en-US\cdrom.sys.mui,Signed,Microsoft Windows,Microsoft Corporation,SCSI CD-ROM Driver,Microsoft® Windows® Operating System,DB12C55AE25DEA570948972948084FD0,FEBB29ABEAD8A375C2C80A2EC6725997092ED499A7AF6DD2161BEC645BF3BC1A,1
c:\windows\system32\drivers\en-US\disk.sys.mui,Signed,Microsoft Windows,Microsoft Corporation,PnP Disk Driver,Microsoft® Windows® Operating System,1F619FB6D31D68F205AE220C3BF206E2,7E82C20D6D8BCD1EC6CF8D2CB5F6014C602DE1CB5D203E794BBCE2BC297E4169,1
c:\windows\system32\drivers\en-US\dumpsd.sys.mui,Signed,Microsoft Windows,Microsoft Corporation,SD Crashdump Port Driver,Microsoft® Windows® Operating System,D783AC74060F59166C0637C0DB2DCEA0,2F50C8386CA3BFF9ED6F292F0E30E6A9C00781BAB5BBB8F92E396AFF898C384F,1
c:\windows\system32\drivers\en-US\fltmgr.sys.mui,Signed,Microsoft Windows,Microsoft Corporation,Microsoft Filesystem Filter Manager,Microsoft® Windows® Operating System,102577751A4F9B0A571B17404447A38B,A3D7B90B325BE2A9B9E79B5C1BD12E8F9D201CEE9298FFDA42A93939D7D723F0,1
c:\windows\system32\drivers\en-US\fwpkclnt.sys.mui,Signed,Microsoft Windows,Microsoft Corporation,FWP/IPsec Kernel-Mode API,Microsoft® Windows® Operating System,71E571A0593B9904BBC95A09C7E5B7A1,7096AB0965F6134D416FE37A806E05C23433DD2940F4921C4A8642528468A1F9,1
c:\windows\system32\drivers\en-US\hdaudbus.sys.mui,Signed,Microsoft Windows,Microsoft Corporation,High Definition Audio Bus Driver,Microsoft® Windows® Operating System,99CD0F950160DEC012C3E557392DD925,41DA7CE4D1429557789F62F1FCD215756B1081913C46C739592BE3BD99987D51,1
c:\windows\system32\drivers\en-US\hidclass.sys.mui,Signed,Microsoft Windows,Microsoft Corporation,Hid Class Library,Microsoft® Windows® Operating System,6BDAE5E18E43D55D879A38C17246B11B,06669A6AA2B87E21115494DA4FE206766F559A0593A214B52574B42F5CAB62A0,1
c:\windows\system32\drivers\en-US\http.sys.mui,Signed,Microsoft Windows,Microsoft Corporation,HTTP Protocol Stack,Microsoft® Windows® Operating System,2AE5E1E320C912D7ADA1141A791E6B0E,0E485E96C931BD747AA70BFA0FEA4D38E4B2E74395E7070BCA354B068EBE3865,1
c:\windows\system32\drivers\en-US\i8042prt.sys.mui,Signed,Microsoft Windows,Microsoft Corporation,i8042 Port Driver,Microsoft® Windows® Operating System,E4ABFFE744B447B16D7E404DD370EDEF,6A68B0BE24697120445EE504D4A81883A4F496929A6F5FFC775B0349FDEC4DDD,1
c:\windows\system32\drivers\en-US\intelppm.sys.mui,Signed,Microsoft Windows,Microsoft Corporation,Processor Device Driver,Microsoft® Windows® Operating System,92471F1B99E986EAED0A5A1E39B707A5,5CCE7D39DDD412FFCD1F07E5E91E841CCD405862B2BF912BA442C78CFB295F4E,1
c:\windows\system32\drivers\en-US\ipnat.sys.mui,Signed,Microsoft Windows,Microsoft Corporation,IP Network Address Translator,Microsoft® Windows® Operating System,B535EE71D2A9E7F372C6EDA3CC08E5D9,045809BF09E52B04595A0C79797C33B5DD95E9EE67E9C943192C65C7D7B49235,1
c:\windows\system32\drivers\en-US\isapnp.sys.mui,Signed,Microsoft Windows,Microsoft Corporation,PNP ISA Bus Driver,Microsoft® Windows® Operating System,89F45D27D843BB126CE75506EECAB27E,9CFE6B059DDBA1D6F5E747AC212B04EEEA02A159B49205717E27AC0616778C8D,1
c:\windows\system32\drivers\en-US\kbdclass.sys.mui,Signed,Microsoft Windows,Microsoft Corporation,Keyboard Class Driver,Microsoft® Windows® Operating System,A13626BF0E5BE4EC425110ED6398289D,D2425158B9AC93E4C0689B036215D843BB0752C271F9E3C6269790B61ED2640D,1
c:\windows\system32\drivers\en-US\kbdhid.sys.mui,Signed,Microsoft Windows,Microsoft Corporation,HID Keyboard Filter Driver,Microsoft® Windows® Operating System,70F8E3861137B366290C76CC87DCC7A6,4B78E946D26BE1B5ABBE398A83532506C04B969511C1733453D8B01BEA89F6F1,1
c:\windows\system32\drivers\en-US\ks.sys.mui,Signed,Microsoft Windows,Microsoft Corporation,Kernel CSA Library,Microsoft® Windows® Operating System,89044CB6A2E99FCD6892CC6F95FA052E,16B4C1030A2E9F0492864A274FAEEA4BEEB42735C2AF36EFD6BEFC87D62F21FB,1
c:\windows\system32\drivers\en-US\luafv.sys.mui,Signed,Microsoft Windows,Microsoft Corporation,LUA File Virtualization Filter Driver,Microsoft® Windows® Operating System,589F4B32669697DCC86C87796AB9002A,37D039C9CDB93BCA0EB26BACA35422E7404379CD7920574DFD81A44F4A0C1824,1
c:\windows\system32\drivers\en-US\modem.sys.mui,Signed,Microsoft Windows,Microsoft Corporation,Modem Device Driver,Microsoft® Windows® Operating System,14C735491D0B03CD54D429DD35BED47A,1B3479111E941584B56882BB2295BBC3BEF68C48B1B6767313EB65CB97D553CF,1
c:\windows\system32\drivers\en-US\mouclass.sys.mui,Signed,Microsoft Windows,Microsoft Corporation,Mouse Class Driver,Microsoft® Windows® Operating System,2BDE3CAEF7E91D3EDE75004A70015488,8979255EECF7FF9362BF6EAF4A392DC209A31E9CAAB0536A99249C49DC334B71,1
c:\windows\system32\drivers\en-US\mouhid.sys.mui,Signed,Microsoft Windows,Microsoft Corporation,HID Mouse Filter Driver,Microsoft® Windows® Operating System,A375D5A8086D30B50CDBED853D2DDA33,4C33684AFE4BBB8997AB643C3612071DBD3290CCBF65888FD07A811DE66CF30C,1
c:\windows\system32\drivers\en-US\mountmgr.sys.mui,Signed,Microsoft Windows,Microsoft Corporation,Mount Point Manager,Microsoft® Windows® Operating System,04D89A8594A521C3E3E5DED565F35937,A4D71823961982EE401E713B2281676B6A20FCED7B491186561C7B15F91CCD51,1
c:\windows\system32\drivers\en-US\mpio.sys.mui,Signed,Microsoft Windows,Microsoft Corporation,MultiPath Support Bus-Driver,Microsoft® Windows® Operating System,6F58B50E5B6F9D26FC3D016293753B4C,30A36EF1C6AD2F5DBE50CC094C8F5457B36F81A4DDAD6E50EC9389C33FF581B4,1
c:\windows\system32\drivers\en-US\mrxsmb.sys.mui,Signed,Microsoft Windows,Microsoft Corporation,Windows NT SMB Minirdr,Microsoft® Windows® Operating System,D0CE1060C18401B68D3B83C68FB5A4B5,CBAB37877AD55497D67EEAD235240208BDF9FE4A13FE451F36D4EECF6F591402,1
c:\windows\system32\drivers\en-US\msdsm.sys.mui,Signed,Microsoft Windows,Microsoft Corporation,Microsoft Device Specific Module,Microsoft® Windows® Operating System,900A5D59FAB47677BEF5412E9CB9B2A2,11894DD11ADDC89ADA55C8A191E87D3FFC61C1FC1E7580B40615930778D4843E,1
c:\windows\system32\drivers\en-US\mshidkmdf.sys.mui,Signed,Microsoft Windows,Microsoft Corporation,Pass-through HID to KMDF Filter Driver,Microsoft® Windows® Operating System,867F15AFDDF027A72DACF055AFA74BB5,5E56D976CA834145C79F2A36C0EB9D96D622270CE3F385BBD8155037976E1454,1
c:\windows\system32\drivers\en-US\mshidumdf.sys.mui,Signed,Microsoft Windows,Microsoft Corporation,Pass-through Driver for HID-UMDF Interface,Microsoft® Windows® Operating System,CAE33B50C378B0E89A2F0FA1501B20CC,6A0A5D77A4271418B7AD2A1BEC65BA92E29D04B5847C69FB8901C4871547A5E4,1
